brand;sku;name;priceIncl;stockLevel;skip;skip;articleCode;skip;skip
JABRA;7599-838-199;Jabra EVOLVE 75 UC Stereo (7599-838-199);0;209.22;1;;JAEVOLVE75UCSTEREO;TEHEDRAA;Telecom Headsets Draadloos
SNOM;4349;SNOM D785 (4349) actie t/m 30 april;0;142.8;58;;SND785;TEBUSN;Telecom Snom
CABLE;ET-25211.2V1;Inbouwdoos Cat 6 (250MHz) links/rechts;0;3.39;10;;CACAT6INBOUW;KAUACC;Kabels Accessoires
ZyXEL;LTE7460-M608-EU01V2F;ZyXEL LTE7460-M608;456.7;342.52;1;;ZYLTE7460-M608;MRMO;Modem/Router Modems ADSL/VDSL
ZyXEL;SBG5500-A-ZZ0101F;ZyXEL SBG5500, annex A;362.95;272.21;3;;ZYSBG5500;MRMO;Modem/Router Modems ADSL/VDSL
ZyXEL;SBG5500-B-EU0101F;ZyXEL SBG5500, annex B;362.95;272.21;1;;ZYSBG5500-B;MRMO;Modem/Router Modems ADSL/VDSL
ZyXEL;GS1200-5-EU0101F;ZyXEL GS1200-5;27.3;20.47;6;;ZYGS12005;SWM;Switching Managed Switches
ZyXEL;GS1200-8-EU0101F;ZyXEL GS1200-8;37.54;28.15;5;;ZYGS12008;SWM;Switching Managed Switches
ZyXEL;WAC6303D-S-EU0101F;ZyXEL WAC6303D-S;494.78;395.83;2;;ZYWAC6303DS;WIAPIN;Wireless Accesspoints Indoor
TPLINK;TL-SG108PE;*TP-Link SG108 PE;0;61.27;6;;TPSG108PE;SWPMAGIG;Switching PoE Switches Managed Gigabit
EAST;B68768WEB;Eaton - Battery+, webvoucher;0;182.36;0;;ET68768WEB;UPACC;UPS Accessoires
SNOM;4365;SNOM M215 SC (4365) actie t/m 30 april;0;66;45;;SNM215SC;TEDESN;Telecom DECT Snom
SNOM;4363;SNOM M15 SC (4363);0;42;9;;SNM15SC;TEDESN;Telecom DECT Snom
ZyXEL;LTE3301-M209-EU01V1F;ZyXEL LTE-3301-M209;132.45;99.34;5;;ZYLTE3301-M209;MRMO;Modem/Router Modems ADSL/VDSL
UBIQUITI;UAP-AC-EDU;Ubiquiti UniFi AP-EDU;0;296.71;2;;UBUAPACEDU;WIAPIN;Wireless Accesspoints Indoor
CABLE;D305EEAE300700;Duplex LC/LC multimode  OM3 - 7mtr;0;9.27;0;;CAFIDLCLCOM3-0700;FIKLCLCM;Fiber LC/LC Multimode
CABLE;D305EEAE301000;Duplex LC/LC multimode  OM3 - 10mtr;0;11.49;0;;CAFIDLCLCOM3-1000;FIKLCLCM;Fiber LC/LC Multimode
CABLE;D305EEAE301500;Duplex LC/LC multimode  OM3 - 15mtr;0;15.13;0;;CAFIDLCLCOM3-1500;FIKLCLCM;Fiber LC/LC Multimode
CABLE;C7A5CCAA300100;Valadis Fiber Patchcable Single cable SC/UPC-SC/UPC, 1mtr;0;2.53;10;;CAFIBER0062;FIK;Fiber Fiberkabels
CABLE;C7A5ECEA300100;Valadis Fiber Patchcable Single cable LC/UPC-SC/UPC8, 1mtr;0;2.35;10;;CAFIBER0063;FIK;Fiber Fiberkabels
JABRA;14207-40;Jabra oplaadstation Evolve 75 14207-40;0;37.64;0;;JAAC1420740;TEHEACC;Telecom Headsets Accessoires
CABLE;K8100RT.1,5;UTP CAT 6  1,5 mtr Rood;0;0.7;45;;CACAT6065;KAU62;Kabels CAT 6 2mtr
CABLE;K8100SW.1,5;UTP CAT 6  1,5 mtr Zwart;0;0.7;90;;CACAT6066;KAU62;Kabels CAT 6 2mtr
YEALINK;CP920;Yealink CP920 incl. voedingsadapter;0;321.97;1;;YECP920;TECON;Telecom Conference Toestellen
YEALINK;CP960;Yealink CP960 excl. voedingsadpater;0;524.97;1;;YECP960;TECON;Telecom Conference Toestellen
YEALINK;HS-T48G;Yealink HS-T48G;0;6.3;5;;YEHST48G;TEBUYEAC;Telecom Yealink Accessoires
ZyXEL;NWA1123-ACHD-EU0102F;ZyXEL NWA1123-ACHD Wave 2, triple pack;485.04;388.03;2;;ZYNWA1123-ACHD3;WIAPIN;Wireless Accesspoints Indoor
YEALINK;SIP-T52S;Yealink SIP-T52S, controleer uw provider;0;125.97;3;;YESIPT52S;TEBUYE;Telecom Yealink
YEALINK;SIP-T54S;Yealink SIP-T54S, controleer uw provider;0;171.47;4;;YESIPT54S;TEBUYE;Telecom Yealink
YEALINK;SIP-T56A;Yealink SIP-T56A, controleer uw provider;0;230.97;3;;YESIPT56A;TEBUYE;Telecom Yealink
YEALINK;WMB T5-series;Yealink WMB T5 - serie;0;5.25;1;;YEWMBT5;TEBUYEAC;Telecom Yealink Accessoires
YEALINK;EXP50;Yealink EXP50;0;80.47;2;;YEEXP50;TEBUYEAC;Telecom Yealink Accessoires
YEALINK;YHS33;Yealink YHS33, headset mono;0;24.47;9;;YEYHS33;TEBUYEAC;Telecom Yealink Accessoires
YEALINK;YLPOE30;Yealink YLPOE30, PoE adapter;0;31.47;0;;YEYLPOE30;TEBUYEAC;Telecom Yealink Accessoires
UBIQUITI;UAP-AC-PRO-E;Ubiquiti UniFi AP, AC PRO (zonder PoE adapter);0;104.5;29;;UBUAPACPROE;WIAPIN;Wireless Accesspoints Indoor
SNOM;4361;SNOM D120 (4361);0;46.79;20;;SND120;TEBUSN;Telecom Snom
CABLE;D6O5EEAO301000;Duplex LC/LC multimode  OM4 - 10mtr;0;11.22;0;;CAFIDLCLCOM4-1000;FIKLCLCM;Fiber LC/LC Multimode
CABLE;D6O5CEAO301000;Duplex LC/SC multimode  OM4 - 10mtr;0;11.18;0;;CAFIDLCSCOM4-1000;FIKLCSCM;Fiber LC/SC Multimode
MISCELLANECOUS;C14C15FZW2,0M;Aanluitkabel C14 (m) - C15 (f), zwart, 2 mtr;0;6.28;0;;MI9047;PATACC;Accessoires
ZyXEL;GS1200-5HPV2-EU0101F;ZyXEL GS1200-5HP v2;70.53;52.9;4;;ZYGS12005HPV2;SWPUNGIG;Switching PoE Switches Unmanged Gigabit
ZyXEL;NSG200-ZZ0102F;NSG200 Nebula Cloud Managed Security Gateway (Dual WAN);0;514.58;1;;ZYNSG200;ZYNEBSG;Cloud Gateway
JABRA;9555-553-111;Jabra Engage 65 Convertible (9555-553-111);0;222.66;2;;JAENGAGE65CONV;TEHEDRAA;Telecom Headsets Draadloos
JABRA;9553-553-111;Jabra Engage 65 Mono (9553-553-111);0;209.9;1;;JAENGAGE65MONO;TEHEDRAA;Telecom Headsets Draadloos
JABRA;9559-553-111;Jabra Engage 65 Stereo (9559-553-111);0;222.66;2;;JAENGAGE65STEREO;TEHEDRAA;Telecom Headsets Draadloos
JABRA;9556-583-111;Jabra Engage 75 Mono (9556-583-111);0;241.8;2;;JAENGAGE75MONO;TEHEDRAA;Telecom Headsets Draadloos
JABRA;9559-583-111;Jabra Engage 75 Stereo (9559-583-111);0;254.56;2;;JAENGAGE75STEREO;TEHEDRAA;Telecom Headsets Draadloos
JABRA;9555-583-111;Jabra Engage 75 Convertible (9555-583-111);0;254.56;2;;JAENGAGE75CONV;TEHEDRAA;Telecom Headsets Draadloos
YEALINK;W60P;Yealink W60P t/m 31 mei introductiekorting;0;86.42;20;;YEW60P;TEDEYE;Telecom DECT Yealink

